,website,country,category,subcategory,price,brand,form,type,rating,count of ratings,Cluster
3276,ulta,USA,eyes,eyeliner,3.91176,Essence,liquid,all,3.7,314,dark purple
3277,ulta,USA,eyes,eyeliner,3.91176,Essence,liquid,all,3.4,402,dark blue
3278,ulta,USA,eyes,eyeliner,3.91176,Essence,liquid,all,4.4,322,dark purple
3279,ulta,USA,eyes,mascara,3.91176,Essence,liquid,all,3.8,367,dark purple
3280,ulta,USA,eyes,mascara,3.91176,Essence,liquid,all,4.1,617,dark purple
3281,ulta,USA,eyes,mascara,3.91176,Essence,liquid,all,4.0,361,dark purple
3282,ulta,USA,eyes,eyeliner,4.8921600000000005,Essence,liquid,all,2.8,143,dark blue
3283,ulta,USA,eyes,mascara,4.8921600000000005,Essence,liquid,all,4.2,287,dark purple
3284,ulta,USA,eyes,mascara,5.87256,Essence,liquid,all,3.8,93,dark purple
3285,ulta,USA,eyes,mascara,5.87256,Essence,liquid,all,3.8,93,dark purple
3286,ulta,USA,eyes,eyeliner,34.314,Estï¿½ï¿½ï¿½ï,liquid,all,4.3,125,dark purple
3287,Amazon,India,eyes,mascara,12.612,Eveline Cosmetics,liquid,all,4.1,2614,dark purple
3288,ulta,USA,eyes,eyeliner,21.568800000000003,Eyeko,liquid,all,4.5,169,cyan
3289,ulta,USA,eyes,eyeliner,21.568800000000003,Eyeko,liquid,all,4.5,348,cyan
3290,Amazon,India,eyes,primer,7.788,FACESCANADA,liquid,natural,4.0,3009,dark purple
3291,Amazon,India,eyes,eyeliner,8.388,FACESCANADA,liquid,shimmer,4.0,35,dark purple
3292,Amazon,India,eyes,eyeshadow,5.988,FAE Beauty,liquid,glossy,3.5,218,dark blue
3293,ulta,USA,eyes,eye primer,21.568800000000003,FENTY BEAUTY by Rihanna,liquid,all,4.5,375,cyan
3294,ulta,USA,eyes,eyeliner,23.5296,FENTY BEAUTY by Rihanna,liquid,all,4.4,1848,dark purple
3295,ulta,USA,eyes,eyeliner,11.26476,FLOWER Beauty,liquid,all,4.4,248,dark purple
3296,Amazon,India,eyes,mascara,27.3741712213368,FLOWER BEAUTY,liquid,all,4.2,348,dark purple
3297,Amazon,India,eyes,mascara,25.95948,FOMIYES,liquid,all,4.86649383769435,0,cyan
3298,Amazon,India,eyes,mascara,32.86788,FOMIYES,liquid,all,4.86649383769435,0,cyan
3299,Amazon,India,eyes,eyeliner,10.059000000000001,Futaba,liquid,shimmer,3.0,1,dark blue
3300,Amazon,India,eyes,eyeliner,2.388,Generic,liquid,semi-matte,3.3,4,dark blue
3301,Amazon,India,eyes,eyeliner,2.388,Generic,liquid,all,4.86649383769435,0,cyan
3302,Amazon,India,eyes,eyeliner,3.48,Generic,liquid,all,3.9,44,dark purple
3303,Amazon,India,eyes,primer,98.364,Generic,liquid,all,4.86649383769435,0,green
3304,Amazon,India,eyes,mascara,166.428,Giorgio Armani,liquid,all,4.86649383769435,0,green
3305,Amazon,India,eyes,mascara,222.348,Giorgio Armani,liquid,all,4.86649383769435,0,green
3306,Amazon,India,eyes,primer,2.988,Glam 21,liquid,matte,4.86649383769435,0,cyan
3307,Amazon,India,eyes,mascara,3.588,GLAM VISTA,liquid,all,4.86649383769435,0,cyan
3308,Amazon,India,eyes,mascara,3.588,GLAVON,liquid,all,4.86649383769435,0,cyan
3309,Amazon,India,eyes,primer,5.988,GLAVON,liquid,matte,4.86649383769435,0,cyan
3310,Amazon,India,eyes,primer,5.988,GLAVON,liquid,matte,4.86649383769435,0,cyan
3311,Amazon,India,eyes,primer,5.988,GLAVON,liquid,matte,4.86649383769435,0,cyan
3312,Amazon,India,eyes,primer,5.988,GLAVON,liquid,matte,2.6,4,dark blue
3313,Amazon,India,eyes,primer,5.988,GLAVON,liquid,matte,4.86649383769435,0,cyan
3314,Amazon,India,eyes,primer,5.988,GLAVON,liquid,matte,5.0,1,cyan
3315,Amazon,India,eyes,eyeshadow,47.988,GL-Turelifes,liquid,shimmer,3.6,81,dark blue
3316,Amazon,India,eyes,mascara,120.06,Godefroy,liquid,all,3.4,101,green
3317,Amazon,India,eyes,mascara,47.988,Golden Rose,liquid,all,5.0,1,cyan
3318,Amazon,India,eyes,mascara,60.0,Golden Rose,liquid,all,4.86649383769435,0,cyan
3319,Amazon,India,eyes,eyeshadow,6.6000000000000005,Gush,liquid,matte,5.0,11,cyan
3320,Amazon,India,eyes,eyeliner,2.388,Hilary Rhoda,liquid,shimmer,4.86649383769435,0,cyan
3321,ulta,USA,eyes,eyeshadow,17.647199999999998,Honest Beauty,liquid,all,4.2,39,dark purple
3322,ulta,USA,eyes,eyelashes,11.7648,House of Lashes,liquid,all,4.0,202,dark purple
3323,Amazon,India,eyes,eyeliner,3.9,Iba,liquid,matte,4.86649383769435,0,cyan
3324,Amazon,India,eyes,eyeliner,3.9,Iba,liquid,matte,4.1,638,dark purple
3325,Amazon,India,eyes,primer,8.388,Iba,liquid,natural,3.9,42,dark purple
3326,ulta,USA,eyes,mascara,28.431600000000003,ICONIC LONDON,liquid,all,4.6,29,cyan
3327,ulta,USA,eyes,eyeshadow,29.412,ICONIC LONDON,liquid,all,4.4,26,dark purple
3328,Amazon,India,eyes,primer,4.788,IN5,liquid,matte,4.86649383769435,0,cyan
3329,Amazon,India,eyes,eyeliner,3.0,INCOLOR,liquid,shimmer,3.3,40,dark blue
3330,Amazon,India,eyes,primer,17.34,INDULGEO ESSENTIALS,liquid,all,4.6,25,cyan
3331,Amazon,India,eyes,primer,108.80004000000001,INDULGEO ESSENTIALS,liquid,all,4.4,174,green
3332,Amazon,India,eyes,mascara,3.588,INSHINE,liquid,all,4.86649383769435,0,cyan
3333,Amazon,India,eyes,mascara,85.188,It Cosmetics,liquid,all,4.4,1547,green
3334,Amazon,India,eyes,mascara,27.3741712213368,It Cosmetics,liquid,all,4.5,904,cyan
3335,Amazon,India,eyes,mascara,27.3741712213368,It Cosmetics,liquid,all,3.9,240,dark purple
3336,ulta,USA,eyes,eyeliner,6.85296,J.Cat Beauty,liquid,all,3.7,55,dark purple
3337,Amazon,India,eyes,mascara,2.52,KAIASHA,liquid,all,4.86649383769435,0,cyan
3338,Amazon,India,eyes,mascara,5.988,KAIASHA,liquid,all,4.86649383769435,0,cyan
3339,Amazon,India,eyes,mascara,5.988,KAIASHA,liquid,all,4.86649383769435,0,cyan
3340,Amazon,India,eyes,mascara,5.988,KAIASHA,liquid,all,4.86649383769435,0,cyan
3341,Amazon,India,eyes,mascara,5.988,KAIASHA,liquid,all,4.86649383769435,0,cyan
3342,Amazon,India,eyes,mascara,5.988,KAIASHA,liquid,all,4.86649383769435,0,cyan
3343,Amazon,India,eyes,mascara,5.988,KAIASHA,liquid,all,4.86649383769435,0,cyan
3344,Amazon,India,eyes,mascara,5.988,KAIASHA,liquid,all,4.86649383769435,0,cyan
3345,Amazon,India,eyes,mascara,5.988,KAIASHA,liquid,all,4.86649383769435,0,cyan
3346,Amazon,India,eyes,mascara,5.988,KAIASHA,liquid,all,4.86649383769435,0,cyan
3347,Amazon,India,eyes,mascara,5.988,KAIASHA,liquid,all,4.86649383769435,0,cyan
3348,Amazon,India,eyes,mascara,5.988,KAIASHA,liquid,all,4.86649383769435,0,cyan
3349,Amazon,India,eyes,mascara,5.988,KAIASHA,liquid,all,4.86649383769435,0,cyan
3350,Amazon,India,eyes,mascara,5.988,KAIASHA,liquid,all,4.86649383769435,0,cyan
3351,Amazon,India,eyes,mascara,5.988,KAIASHA,liquid,all,4.86649383769435,0,cyan
3352,Amazon,India,eyes,mascara,5.988,KAIASHA,liquid,all,4.86649383769435,0,cyan
3353,Amazon,India,eyes,mascara,5.988,KAIASHA,liquid,all,4.86649383769435,0,cyan
3354,Amazon,India,eyes,mascara,5.988,KAIASHA,liquid,all,4.86649383769435,0,cyan
3355,Amazon,India,eyes,mascara,5.988,KAIASHA,liquid,all,4.86649383769435,0,cyan
3356,Amazon,India,eyes,mascara,5.988,KAIASHA,liquid,all,4.86649383769435,0,cyan
3357,Amazon,India,eyes,mascara,5.988,KAIASHA,liquid,all,4.86649383769435,0,cyan
3358,Amazon,India,eyes,mascara,5.988,KAIASHA,liquid,all,4.86649383769435,0,cyan
3359,Amazon,India,eyes,mascara,5.988,KAIASHA,liquid,all,4.86649383769435,0,cyan
3360,Amazon,India,eyes,mascara,5.988,KAIASHA,liquid,all,4.86649383769435,0,cyan
3361,Amazon,India,eyes,mascara,5.988,KAIASHA,liquid,all,4.86649383769435,0,cyan
3362,Amazon,India,eyes,mascara,5.988,KAIASHA,liquid,all,4.86649383769435,0,cyan
3363,Amazon,India,eyes,mascara,5.988,KAIASHA,liquid,all,4.86649383769435,0,cyan
3364,Amazon,India,eyes,mascara,5.988,KAIASHA,liquid,all,4.86649383769435,0,cyan
3365,Amazon,India,eyes,mascara,5.988,KAIASHA,liquid,all,4.86649383769435,0,cyan
3366,Amazon,India,eyes,mascara,5.988,KAIASHA,liquid,all,4.86649383769435,0,cyan
3367,Amazon,India,eyes,mascara,5.988,KAIASHA,liquid,all,4.86649383769435,0,cyan
3368,Amazon,India,eyes,mascara,5.988,KAIASHA,liquid,all,4.86649383769435,0,cyan
3369,Amazon,India,eyes,mascara,5.988,KAIASHA,liquid,all,4.86649383769435,0,cyan
3370,Amazon,India,eyes,mascara,5.988,KAIASHA,liquid,all,4.86649383769435,0,cyan
3371,Amazon,India,eyes,mascara,5.988,KAIASHA,liquid,all,4.86649383769435,0,cyan
3372,Amazon,India,eyes,mascara,5.988,KAIASHA,liquid,all,4.86649383769435,0,cyan
3373,Amazon,India,eyes,mascara,5.988,KAIASHA,liquid,all,4.86649383769435,0,cyan
3374,Amazon,India,eyes,mascara,5.988,KAIASHA,liquid,all,4.86649383769435,0,cyan
3375,Amazon,India,eyes,mascara,5.988,KAIASHA,liquid,all,4.86649383769435,0,cyan
3376,Amazon,India,eyes,mascara,5.988,KAIASHA,liquid,all,4.86649383769435,0,cyan
3377,Amazon,India,eyes,mascara,5.988,KAIASHA,liquid,all,4.86649383769435,0,cyan
3378,Amazon,India,eyes,mascara,5.988,KAIASHA,liquid,all,4.86649383769435,0,cyan
3379,Amazon,India,eyes,mascara,5.988,KAIASHA,liquid,all,4.86649383769435,0,cyan
3380,Amazon,India,eyes,mascara,5.988,KAIASHA,liquid,all,4.86649383769435,0,cyan
3381,Amazon,India,eyes,mascara,5.988,KAIASHA,liquid,all,4.86649383769435,0,cyan
3382,Amazon,India,eyes,mascara,5.988,KAIASHA,liquid,all,4.86649383769435,0,cyan
3383,Amazon,India,eyes,mascara,5.988,KAIASHA,liquid,all,4.86649383769435,0,cyan
3384,Amazon,India,eyes,mascara,5.988,KAIASHA,liquid,all,4.86649383769435,0,cyan
3385,Amazon,India,eyes,mascara,5.988,KAIASHA,liquid,all,4.86649383769435,0,cyan
3386,Amazon,India,eyes,mascara,5.988,KAIASHA,liquid,all,4.86649383769435,0,cyan
3387,Amazon,India,eyes,mascara,5.988,KAIASHA,liquid,all,4.86649383769435,0,cyan
3388,Amazon,India,eyes,mascara,5.988,KAIASHA,liquid,all,4.86649383769435,0,cyan
3389,Amazon,India,eyes,mascara,5.988,KAIASHA,liquid,all,4.86649383769435,0,cyan
3390,Amazon,India,eyes,mascara,5.988,KAIASHA,liquid,all,4.86649383769435,0,cyan
3391,Amazon,India,eyes,mascara,5.988,KAIASHA,liquid,all,4.86649383769435,0,cyan
3392,Amazon,India,eyes,mascara,5.988,KAIASHA,liquid,all,4.86649383769435,0,cyan
3393,Amazon,India,eyes,mascara,5.988,KAIASHA,liquid,all,4.86649383769435,0,cyan
3394,Amazon,India,eyes,mascara,5.988,KAIASHA,liquid,all,4.86649383769435,0,cyan
3395,Amazon,India,eyes,mascara,5.988,KAIASHA,liquid,all,4.86649383769435,0,cyan
3396,Amazon,India,eyes,mascara,5.988,KAIASHA,liquid,all,4.86649383769435,0,cyan
3397,Amazon,India,eyes,mascara,5.988,KAIASHA,liquid,all,4.86649383769435,0,cyan
3398,Amazon,India,eyes,eyeliner,4.188,KINDED,liquid,matte,5.0,1,cyan
3399,Amazon,India,eyes,mascara,80.304,Kiss Me,liquid,all,4.6,60,green
3400,ulta,USA,eyes,eyeliner,24.51,KVD Beauty,liquid,all,2.4,66,dark blue
3401,ulta,USA,eyes,eyeshadow,19.608,KYLIE COSMETICS,liquid,all,4.4,150,dark purple
3402,Amazon,India,eyes,primer,10.200000000000001,L.A GIRL,liquid,all,4.1,1040,dark purple
3403,Amazon,India,eyes,mascara,27.3741712213368,L.A. COLORS,liquid,all,4.86649383769435,0,cyan
3404,Amazon,India,eyes,eyeliner,3.12,LAKMï¿½,liquid,matte,4.2,6079,dark purple
3405,Amazon,India,eyes,primer,3.588,LAKMï¿½,liquid,matte,4.1,7373,dark purple
3406,Amazon,India,eyes,mascara,8.1,LAMBRE,liquid,all,4.86649383769435,0,cyan
3407,Amazon,India,eyes,mascara,8.1,LAMBRE,liquid,all,4.86649383769435,0,cyan
3408,Amazon,India,eyes,mascara,15.3,LAMBRE,liquid,all,4.86649383769435,0,cyan
3409,ulta,USA,eyes,serum,10.98048,Lancï¿½ï¿½,liquid,all,4.5,254,cyan
3410,Amazon,India,eyes,mascara,186.828,LashSense,liquid,all,4.86649383769435,0,green
3411,ulta,USA,eyes,eyeliner,14.706,Lime Crime,liquid,all,3.6,34,dark blue
3412,Amazon,India,eyes,mascara,72.0,LISE WATIER,liquid,all,4.1,42,green
3413,Amazon,India,eyes,mascara,81.58800000000001,LISE WATIER,liquid,all,3.4,7,dark blue
3414,Amazon,India,eyes,mascara,87.58800000000001,LISE WATIER,liquid,all,3.2,14,dark blue
3415,Amazon,India,eyes,mascara,96.0,LISE WATIER,liquid,all,4.3,5,green
3416,Amazon,India,eyes,mascara,2.988,LK LOOK KOOL,liquid,all,4.86649383769435,0,cyan
3417,Amazon,India,eyes,primer,9.0,LONDONPRIME,liquid,all,4.86649383769435,0,cyan
3418,ulta,USA,eyes,eyeliner,9.30396,L'Orï¿½ï¿½,liquid,all,3.7,729,dark purple
3419,Amazon,India,eyes,primer,9.6,L'Orï¿½ï¿½,liquid,all,3.7,4210,dark purple
3420,ulta,USA,eyes,mascara,10.28436,L'Orï¿½ï¿½,liquid,all,4.1,875,dark purple
3421,ulta,USA,eyes,eyeliner,10.774560000000001,L'Orï¿½ï¿½,liquid,all,3.6,205,dark blue
3422,ulta,USA,eyes,eyeliner,10.774560000000001,L'Orï¿½ï¿½,liquid,all,3.2,165,dark blue
3423,ulta,USA,eyes,eyeliner,10.774560000000001,L'Orï¿½ï¿½,liquid,all,3.5,274,dark blue
3424,ulta,USA,eyes,eyeliner,10.774560000000001,L'Orï¿½ï¿½,liquid,all,4.5,3839,cyan
3425,ulta,USA,eyes,eyeliner,10.774560000000001,L'Orï¿½ï¿½,liquid,all,3.5,274,dark blue
3426,ulta,USA,eyes,mascara,11.75496,L'Orï¿½ï¿½,liquid,all,4.6,5961,cyan
3427,ulta,USA,eyes,eyeshadow,11.75496,L'Orï¿½ï¿½,liquid,all,4.5,4844,cyan
3428,ulta,USA,eyes,serum,12.73536,L'Orï¿½ï¿½,liquid,all,4.3,1208,dark purple
3429,Amazon,India,eyes,eyeliner,9.588000000000001,L'Oreal Paris,liquid,matte,3.9,133,dark purple
3430,Amazon,India,eyes,eyeshadow,15.540000000000001,L'Oreal Paris,liquid,all,4.5,5,cyan
3431,Amazon,India,eyes,mascara,35.988,L'Oreal Paris,liquid,all,4.6,1608,cyan
3432,Amazon,India,eyes,mascara,52.788000000000004,L'Oreal Paris,liquid,all,4.5,365,cyan
3433,Amazon,India,eyes,mascara,59.988,L'Oreal Paris,liquid,all,4.4,200,green
3434,Amazon,India,eyes,mascara,59.988,L'Oreal Paris,liquid,all,4.5,3755,green
3435,ulta,USA,eyes,mascara,7.79424,Lottie London,liquid,all,4.3,50,dark purple
3436,ulta,USA,eyes,eyeliner,22.5492,MAC,liquid,all,4.3,559,dark purple
3437,ulta,USA,eyes,eyeliner,22.5492,MAC,liquid,all,4.2,463,dark purple
3438,Amazon,India,eyes,mascara,27.3741712213368,MAGICAL BASKET,liquid,all,4.86649383769435,0,cyan
3439,Amazon,India,eyes,mascara,144.0,Make Up For Ever,liquid,all,4.3,22,green
3440,Amazon,India,eyes,eyeliner,3.0,Makeup Revolution,liquid,matte,4.0,11,dark purple
3441,Amazon,India,eyes,eyeliner,3.0,Makeup Revolution,liquid,matte,3.3,54,dark blue
3442,Amazon,India,eyes,primer,3.588,MALIAO,liquid,shimmer,3.0,1,dark blue
3443,Amazon,India,eyes,mascara,46.788000000000004,MARCELLE,liquid,all,4.2,157,dark purple
3444,Amazon,India,eyes,eyeliner,1.308,MARS,liquid,matte,3.6,15,dark blue
3445,Amazon,India,eyes,eyeliner,2.388,MARS,liquid,semi-matte,4.86649383769435,0,cyan
3446,Amazon,India,eyes,eyeliner,2.748,MARS,liquid,natural,3.8,186,dark purple
3447,Amazon,India,eyes,eyeliner,2.748,MARS,liquid,natural,4.0,49,dark purple
3448,Amazon,India,eyes,primer,4.188,MARS,liquid,natural,3.9,101,dark purple
3449,Amazon,India,eyes,eyeliner,4.309200000000001,MARS,liquid,all,3.6,239,dark blue
3450,Amazon,India,eyes,primer,4.428,MARS,liquid,natural,3.7,77,dark purple
3451,Amazon,India,eyes,mascara,47.988,Max Factor,liquid,all,4.3,738,dark purple
3452,Amazon,India,eyes,eyeliner,2.988,Maybelline,liquid,glossy,4.3,28041,yellow
3453,Amazon,India,eyes,eyeliner,2.988,Maybelline,liquid,glossy,4.3,28041,yellow
3454,Amazon,India,eyes,eyeliner,3.0,Maybelline,liquid,glossy,4.5,33,cyan
3455,Amazon,India,eyes,eyeliner,3.72,Maybelline,liquid,sheer,4.3,12191,dark purple
3456,Amazon,India,eyes,eyeliner,3.72,Maybelline,liquid,sheer,4.3,12191,dark purple
3457,Amazon,India,eyes,mascara,8.976,Maybelline,liquid,all,3.9,15,dark purple
3458,Amazon,India,eyes,mascara,9.636000000000001,Maybelline,liquid,all,4.4,2,dark purple
3459,ulta,USA,eyes,eyeliner,9.79416,Maybelline,liquid,all,4.3,1103,dark purple
3460,ulta,USA,eyes,eyeliner,9.79416,Maybelline,liquid,all,3.5,100,dark blue
3461,ulta,USA,eyes,eyeliner,9.79416,Maybelline,liquid,all,4.1,638,dark purple
3462,ulta,USA,eyes,eyebrow,10.774560000000001,Maybelline,liquid,all,3.2,2363,dark blue
3463,ulta,USA,eyes,mascara,11.75496,Maybelline,liquid,all,4.1,1660,dark purple
3464,ulta,USA,eyes,serum,13.715760000000001,Maybelline,liquid,all,3.6,153,dark blue
3465,Amazon,India,eyes,mascara,31.464000000000002,Maybelline,liquid,all,4.4,416,dark purple
3466,Amazon,India,eyes,mascara,41.988,Maybelline,liquid,all,4.4,291,dark purple
3467,Amazon,India,eyes,mascara,47.988,Maybelline,liquid,all,4.3,1191,dark purple
3468,Amazon,India,eyes,mascara,53.988,Maybelline,liquid,all,4.5,1148,cyan
3469,Amazon,India,eyes,mascara,53.988,Maybelline,liquid,all,4.3,781,dark purple
3470,Amazon,India,eyes,mascara,92.4,Maybelline,liquid,all,4.4,155,green
3471,Amazon,India,eyes,mascara,27.3741712213368,Maybelline,liquid,all,4.5,2888,cyan
3472,Amazon,India,eyes,eyeliner,5.4,MaySay Beauty,liquid,metallic,4.86649383769435,0,cyan
3473,Amazon,India,eyes,mascara,196.116,MD,liquid,all,4.3,87,green
3474,Amazon,India,eyes,eyeliner,9.588000000000001,Meilin (Hong Kong),liquid,shimmer,4.6,2,cyan
3475,Amazon,India,eyes,primer,9.6,ME-ON,liquid,all,4.2,22,dark purple
3476,ulta,USA,eyes,eyeliner,9.79416,Milani,liquid,all,3.9,233,dark purple
3477,ulta,USA,eyes,eyebrow,9.79416,Milani,liquid,all,4.3,255,dark purple
3478,ulta,USA,eyes,eyeliner,10.774560000000001,Milani,liquid,all,4.5,183,cyan
3479,ulta,USA,eyes,eyeliner,11.75496,Milani,liquid,all,3.6,85,dark blue
3480,ulta,USA,eyes,mascara,11.75496,Milani,liquid,all,4.5,940,cyan
3481,Amazon,India,eyes,primer,16.2,Milani,liquid,matte,4.5,262,cyan
3482,Amazon,India,eyes,primer,51.98004,Milani,liquid,all,4.5,24813,yellow
3483,Amazon,India,eyes,eyeliner,3.228,MILAP,liquid,matte,3.9,29,dark purple
3484,Amazon,India,eyes,eyeliner,3.228,MILAP,liquid,glossy,4.0,56,dark purple
3485,Amazon,India,eyes,mascara,33.108000000000004,Mineral Fusion,liquid,all,3.2,105,dark blue
3486,Amazon,India,eyes,primer,93.58800000000001,Mirabella,liquid,all,4.5,46,green
3487,ulta,USA,eyes,eyeliner,11.7648,Morphe,liquid,all,4.2,368,dark purple
3488,Amazon,India,eyes,eyeliner,10.74,MyGlamm,liquid,matte,4.4,14,dark purple
3489,Amazon,India,eyes,eyeliner,13.14,MyGlamm,liquid,matte,3.9,38,dark purple
3490,Amazon,India,eyes,primer,4.788,MYN,liquid,satin,3.2,83,dark blue
3491,Amazon,India,eyes,mascara,54.828,N.Y.C.,liquid,all,4.86649383769435,0,cyan
3492,ulta,USA,eyes,eyeliner,18.6276,NABLA,liquid,all,4.1,23,dark purple
3493,ulta,USA,eyes,eyebrow,19.608,NABLA,liquid,all,5.0,3,cyan
3494,Amazon,India,eyes,mascara,58.800000000000004,Neutrogena,liquid,all,3.8,1134,dark purple
3495,Amazon,India,eyes,mascara,10.788,NICZICO,liquid,all,4.86649383769435,0,cyan
3496,ulta,USA,eyes,eyeshadow,7.8432,NYX Professional Makeup,liquid,all,4.2,555,dark purple
3497,ulta,USA,eyes,eyeliner,10.784400000000002,NYX Professional Makeup,liquid,all,3.4,563,dark blue
3498,Amazon,India,eyes,eyeshadow,25.188,Nyx Professional Makeup,liquid,metallic,4.6,453,cyan
3499,Amazon,India,eyes,primer,53.988,Nyx Professional Makeup,liquid,all,4.4,2164,dark purple
3500,Amazon,India,eyes,mascara,71.988,Nyx Professional Makeup,liquid,all,2.3,37,dark blue
3501,Amazon,India,eyes,eyeshadow,75.60000000000001,Nyx Professional Makeup,liquid,metallic,4.3,367,green
3502,Sephora,India,eyes,eyeshadow,28.8,ONE/SIZE by Patrick Starrr,liquid,shimmer,4.07,7,dark purple
3503,Sephora,India,eyes,eyeshadow,28.8,ONE/SIZE by Patrick Starrr,liquid,shimmer,4.07,7,dark purple
3504,Sephora,India,eyes,eyeshadow,28.8,ONE/SIZE by Patrick Starrr,liquid,shimmer,4.07,7,dark purple
3505,Sephora,India,eyes,eyeshadow,28.8,ONE/SIZE by Patrick Starrr,liquid,shimmer,4.07,7,dark purple
3506,Amazon,India,eyes,primer,7.188,Ovking,liquid,matte,1.0,1,dark blue
3507,Amazon,India,eyes,primer,7.188,Ovking,liquid,matte,4.86649383769435,0,cyan
3508,Amazon,India,eyes,mascara,53.988,Pacifica,liquid,all,4.2,866,dark purple
3509,Amazon,India,eyes,mascara,47.988,Palladio,liquid,all,4.1,429,dark purple
3510,Amazon,India,eyes,eyeshadow,8.28,Peripera,liquid,matte,4.1,22015,yellow
3511,ulta,USA,eyes,eyeliner,11.26476,Physicians Formula,liquid,all,4.4,1183,dark purple
3512,Amazon,India,eyes,mascara,156.0,Physicians Formula,liquid,all,3.4,597,green
3513,Amazon,India,eyes,primer,18.900000000000002,Pierre Cardin Paris,liquid,all,4.86649383769435,0,cyan
3514,Sephora,India,eyes,eyeshadow,17.52,PIXI,liquid,shimmer,4.03,3,dark purple
3515,Sephora,India,eyes,eyeshadow,17.52,PIXI,liquid,shimmer,4.03,3,dark purple
3516,Amazon,India,eyes,mascara,35.988,Pixi,liquid,all,4.86649383769435,0,cyan
3517,Amazon,India,eyes,eyeliner,4.5,Plum,liquid,matte,3.8,60,dark purple
3518,ulta,USA,eyes,serum,19.608,Pï¿½,liquid,all,4.6,77,cyan
3519,Amazon,India,eyes,mascara,3.3000000000000003,PROARTE,liquid,all,5.0,1,cyan
3520,ulta,USA,eyes,eyeliner,17.647199999999998,PYT Beauty,liquid,all,4.6,385,cyan
3521,ulta,USA,eyes,eyeshadow,19.608,PYT Beauty,liquid,all,4.6,44,cyan
3522,ulta,USA,eyes,mascara,19.608,PYT Beauty,liquid,all,4.3,89,dark purple
3523,Amazon,India,eyes,eyeshadow,93.108,QVS,liquid,all,4.5,2,green
3524,ulta,USA,eyes,eyeshadow,15.6864,r.e.m. beauty,liquid,all,4.3,72,dark purple
3525,Amazon,India,eyes,eyeshadow,5.388,Red Ballons,liquid,all,3.0,14,dark blue
3526,Amazon,India,eyes,eyeliner,5.4,RENEE,liquid,matte,3.9,52,dark purple
3527,Amazon,India,eyes,mascara,72.252,RevitaLash Cosmetics,liquid,all,4.2,1131,green
3528,ulta,USA,eyes,mascara,11.55888,Revlon,liquid,all,4.2,1490,dark purple
3529,ulta,USA,eyes,eyeliner,11.55888,Revlon,liquid,all,4.0,807,dark purple
3530,ulta,USA,eyes,eyeliner,11.55888,Revlon,liquid,all,4.0,807,dark purple
3531,Amazon,India,eyes,mascara,26.988,REVLON,liquid,all,4.4,537,dark purple
3532,Amazon,India,eyes,mascara,35.508,REVLON,liquid,all,3.9,885,dark purple
3533,Amazon,India,eyes,eyeshadow,41.988,REVLON,liquid,shimmer,4.2,2235,dark purple
3534,Amazon,India,eyes,mascara,89.148,REVLON,liquid,all,4.1,75,green
3535,Amazon,India,eyes,mascara,122.628,REVLON,liquid,all,4.4,52,green
3536,Amazon,India,eyes,eyeliner,687.47148,REVLON,liquid,all,4.7,4,blue
3537,Amazon,India,eyes,mascara,20.268,Rimmel,liquid,all,4.2,1189,dark purple
3538,Amazon,India,eyes,mascara,41.988,Rimmel,liquid,all,4.5,1181,cyan
3539,Amazon,India,eyes,mascara,41.988,Rimmel,liquid,all,3.8,626,dark purple
3540,Amazon,India,eyes,mascara,47.988,Rimmel,liquid,all,4.1,248,dark purple
3541,Amazon,India,eyes,mascara,47.988,Rimmel,liquid,all,3.6,92,dark blue
3542,Amazon,India,eyes,mascara,27.3741712213368,Riuty,liquid,all,4.86649383769435,0,cyan
3543,Amazon,India,eyes,primer,2.388,RONZILLE,liquid,all,3.4,231,dark blue
3544,Amazon,India,eyes,eyeliner,2.388,RONZILLE,liquid,shimmer,3.2,24,dark blue
3545,Amazon,India,eyes,eyeliner,2.388,RONZILLE,liquid,shimmer,3.4,272,dark blue
3546,Amazon,India,eyes,eyeliner,2.388,RONZILLE,liquid,shimmer,3.8,5,dark purple
3547,Amazon,India,eyes,eyeliner,2.388,RONZILLE,liquid,shimmer,4.1,3,dark purple
3548,Amazon,India,eyes,eyeliner,4.776,RONZILLE,liquid,metallic,4.2,2,dark purple
3549,Amazon,India,eyes,eyeliner,4.788,RONZILLE,liquid,shimmer,3.3,4,dark blue
3550,Amazon,India,eyes,eyeliner,4.788,RONZILLE,liquid,shimmer,3.3,42,dark blue
3551,Amazon,India,eyes,eyeliner,4.788,RONZILLE,liquid,shimmer,3.7,14,dark purple
3552,Amazon,India,eyes,eyeliner,4.788,RONZILLE,liquid,shimmer,3.3,131,dark blue
3553,Amazon,India,eyes,eyeliner,9.552,RONZILLE,liquid,shimmer,3.4,259,dark blue
3554,Amazon,India,eyes,eyeliner,11.94,RONZILLE,liquid,shimmer,3.7,40,dark purple
