,website,country,category,subcategory,price,brand,form,type,rating,count of ratings
354,ulta,USA,body,bodywash,1470.6,sk*p,cream,all,4.2,28
355,ulta,USA,body,bodywash,325.98,Soap & Glory,cream,all,4.86649383769435,0
356,ulta,USA,body,bodywash,897.88,Soap & Glory,cream,all,4.2,33
357,ulta,USA,body,bodywash,897.88,Soap & Glory,cream,all,4.5,117
358,ulta,USA,body,bodywash,897.88,Soap & Glory,cream,all,4.4,96
359,ulta,USA,body,bodywash,897.88,Soap & Glory,cream,all,4.7,943
360,ulta,USA,body,bodywash,897.88,Soap & Glory,cream,all,3.8,31
361,ulta,USA,body,bodywash,897.88,Soap & Glory,cream,all,4.6,437
362,ulta,USA,body,bodywash,979.58,Soap & Glory,cream,all,3.0,1
363,ulta,USA,body,bodywash,1061.28,Soap & Glory,cream,all,4.7,615
364,ulta,USA,body,bodywash,1061.28,Soap & Glory,cream,all,4.3,247
365,ulta,USA,body,bodywash,1061.28,Soap & Glory,cream,all,4.7,248
366,ulta,USA,body,bodywash,1142.98,Soap & Glory,cream,all,4.7,199
367,ulta,USA,body,bodywash,1306.38,Soap & Glory,cream,all,4.6,490
368,ulta,USA,body,bodywash,1306.38,Soap & Glory,cream,all,4.6,718
369,ulta,USA,body,bodywash,1306.38,Soap & Glory,cream,all,4.2,28
370,ulta,USA,body,bodywash,1306.38,Soap & Glory,cream,all,4.4,34
371,ulta,USA,body,bodywash,1306.38,Soap & Glory,cream,all,4.7,424
372,ulta,USA,body,bodywash,1306.38,Soap & Glory,cream,all,4.7,316
373,ulta,USA,body,bodywash,979.58,SoCozy,cream,all,4.7,28
374,ulta,USA,body,bodywash,489.38,Spongeables,cream,all,4.7,43
375,ulta,USA,body,bodywash,652.78,Spongeables,cream,all,4.4,466
376,ulta,USA,body,bodywash,1061.28,Spongeables,cream,all,4.4,14
377,Flipkart,India,body,bodywash,349.0,St. Ives,cream,all,5.0,0
378,ulta,USA,body,bodywash,1061.28,St. Moriz,cream,all,4.9,28
379,Flipkart,India,body,bodywash,519.0,StBotanica,cream,all,5.0,0
380,ulta,USA,body,bodywash,2451.0,StriVectin,cream,all,5.0,23
381,ulta,USA,body,bodywash,2859.5,StriVectin,cream,all,4.5,86
382,ulta,USA,body,bodywash,3104.6,SUNDAY RILEY,cream,all,4.7,1006
383,ulta,USA,body,sunscreen,3104.98,Supergoop!,cream,"combination, dry, normal, oily",4.2,485
384,ulta,USA,body,bodywash,408.5,SweetSpot Labs,cream,all,3.7,18
385,ulta,USA,body,bodywash,817.0,SweetSpot Labs,cream,all,4.5,78
386,ulta,USA,body,bodywash,817.0,SweetSpot Labs,cream,all,4.5,78
387,ulta,USA,body,bodywash,1225.5,SweetSpot Labs,cream,all,4.9,30
388,ulta,USA,body,bodywash,1225.5,SweetSpot Labs,cream,all,4.6,270
389,ulta,USA,body,bodywash,1225.5,SweetSpot Labs,cream,all,4.4,45
390,ulta,USA,body,bodywash,1634.0,SweetSpot Labs,cream,all,4.6,138
391,ulta,USA,body,bodywash,1634.0,SweetSpot Labs,cream,all,4.7,166
392,ulta,USA,body,bodywash,1838.25,SweetSpot Labs,cream,all,4.4,497
393,ulta,USA,body,bodywash,1470.6,Terra Beauty Bars,cream,all,5.0,3
394,ulta,USA,body,bodywash,1470.6,Terra Beauty Bars,cream,all,3.7,3
395,ulta,USA,body,bodywash,1470.6,Terra Beauty Bars,cream,all,4.5,4
396,ulta,USA,body,bodywash,857.85,The Body Shop,cream,all,4.2,18
397,ulta,USA,body,bodywash,980.4,The Body Shop,cream,all,2.3,3
398,ulta,USA,body,bodywash,980.4,The Body Shop,cream,all,2.5,2
399,ulta,USA,body,bodywash,980.4,The Body Shop,cream,all,2.9,7
400,ulta,USA,body,bodywash,1041.68,The Body Shop,cream,all,4.3,3
401,ulta,USA,body,bodywash,1225.5,The Body Shop,cream,all,4.1,66
402,ulta,USA,body,bodywash,1348.05,The Body Shop,cream,all,5.0,2
403,ulta,USA,body,bodywash,1348.05,The Body Shop,cream,all,5.0,1
404,ulta,USA,body,bodywash,1348.05,The Body Shop,cream,all,4.86649383769435,0
405,ulta,USA,body,bodywash,1348.05,The Body Shop,cream,all,4.86649383769435,0
406,ulta,USA,body,bodywash,1470.6,The Body Shop,cream,all,4.86649383769435,0
407,ulta,USA,body,bodywash,1634.0,The Handmade Soap Co.,cream,all,4.86649383769435,0
408,ulta,USA,body,bodywash,1634.0,The Handmade Soap Co.,cream,all,3.0,2
409,ulta,USA,body,bodywash,1634.0,The Handmade Soap Co.,cream,all,4.4,7
410,ulta,USA,body,bodywash,325.98,Tree Hut,cream,all,5.0,7
411,ulta,USA,body,bodywash,587.42,Tree Hut,cream,all,3.8,32
412,ulta,USA,body,bodywash,816.18,Tree Hut,cream,all,4.7,402
413,ulta,USA,body,bodywash,816.18,Tree Hut,cream,all,4.7,402
414,ulta,USA,body,bodywash,857.03,Tree Hut,cream,all,3.0,2
415,ulta,USA,body,bodywash,857.03,Tree Hut,cream,all,4.7,158
416,ulta,USA,body,bodywash,857.03,Tree Hut,cream,all,4.0,366
417,ulta,USA,body,bodywash,857.03,Tree Hut,cream,all,4.8,247
418,ulta,USA,body,bodywash,857.03,Tree Hut,cream,all,4.8,274
419,ulta,USA,body,bodywash,857.03,Tree Hut,cream,all,3.6,5
420,ulta,USA,body,bodywash,857.03,Tree Hut,cream,all,4.7,3534
421,ulta,USA,body,bodywash,857.03,Tree Hut,cream,all,3.3,13
422,ulta,USA,body,bodywash,857.03,Tree Hut,cream,all,3.7,15
423,ulta,USA,body,bodywash,857.03,Tree Hut,cream,all,4.1,33
424,ulta,USA,body,bodywash,857.03,Tree Hut,cream,all,4.2,82
425,ulta,USA,body,bodywash,857.03,Tree Hut,cream,all,4.2,12
426,ulta,USA,body,bodywash,857.03,Tree Hut,cream,all,3.6,18
427,ulta,USA,body,bodywash,857.03,Tree Hut,cream,all,3.7,17
428,ulta,USA,body,bodywash,857.03,Tree Hut,cream,all,4.8,26
429,ulta,USA,body,bodywash,857.03,Tree Hut,cream,all,4.7,36
430,ulta,USA,body,bodywash,857.03,Tree Hut,cream,all,4.7,1384
431,ulta,USA,body,bodywash,857.03,Tree Hut,cream,all,4.7,211
432,ulta,USA,body,bodywash,857.03,Tree Hut,cream,all,4.3,28
433,ulta,USA,body,bodywash,857.03,Tree Hut,cream,all,4.7,36
434,ulta,USA,body,bodywash,857.03,Tree Hut,cream,all,4.8,371
435,ulta,USA,body,bodywash,857.03,Tree Hut,cream,all,4.7,511
436,ulta,USA,body,bodywash,857.03,Tree Hut,cream,all,4.7,1384
437,ulta,USA,body,bodywash,857.03,Tree Hut,cream,all,4.7,451
438,ulta,USA,body,bodywash,857.03,Tree Hut,cream,all,4.8,26
439,ulta,USA,body,bodywash,857.03,Tree Hut,cream,all,4.7,319
440,ulta,USA,body,bodywash,857.03,Tree Hut,cream,all,4.2,46
441,ulta,USA,body,bodywash,2197.73,Truly,cream,all,4.2,83
442,ulta,USA,body,bodywash,2361.13,Truly,cream,all,4.5,105
443,ulta,USA,body,bodywash,2442.83,Truly,cream,all,4.2,60
444,ulta,USA,body,bodywash,2606.23,Truly,cream,all,3.2,9
445,ulta,USA,body,bodywash,2606.23,Truly,cream,all,4.6,33
446,ulta,USA,body,bodywash,2606.23,Truly,cream,all,4.4,42
447,ulta,USA,body,bodywash,2606.23,Truly,cream,all,4.1,79
448,ulta,USA,body,bodywash,2769.63,Truly,cream,all,4.0,10
449,ulta,USA,body,bodywash,2769.63,Truly,cream,all,4.1,8
450,ulta,USA,body,bodywash,2851.33,Truly,cream,all,4.8,189
451,ulta,USA,body,bodywash,3014.73,Truly,cream,all,4.5,43
452,ulta,USA,body,bodywash,2777.8,Tula,cream,all,4.7,68
453,ulta,USA,body,bodywash,285.95,ULTA Beauty Collection,cream,all,4.0,158
454,ulta,USA,body,bodywash,510.63,ULTA Beauty Collection,cream,all,4.5,186
455,ulta,USA,body,bodywash,653.6,ULTA Beauty Collection,cream,all,4.9,11
456,ulta,USA,body,bodywash,653.6,ULTA Beauty Collection,cream,all,2.0,1
457,ulta,USA,body,bodywash,653.6,ULTA Beauty Collection,cream,all,4.9,8
458,ulta,USA,body,bodywash,653.6,ULTA Beauty Collection,cream,all,3.7,21
459,ulta,USA,body,bodywash,653.6,ULTA Beauty Collection,cream,all,3.5,48
460,ulta,USA,body,bodywash,653.6,ULTA Beauty Collection,cream,all,4.0,24
461,ulta,USA,body,bodywash,653.6,ULTA Beauty Collection,cream,all,2.9,17
462,ulta,USA,body,bodywash,653.6,ULTA Beauty Collection,cream,all,3.3,76
463,ulta,USA,body,bodywash,857.85,ULTA Beauty Collection,cream,all,4.2,155
464,ulta,USA,body,bodywash,1307.2,ULTA Beauty Collection,cream,all,4.0,30
465,ulta,USA,body,bodywash,1307.2,ULTA Beauty Collection,cream,all,4.6,27
466,ulta,USA,body,bodywash,1307.2,ULTA Beauty Collection,cream,all,4.1,51
467,ulta,USA,body,bodywash,1307.2,ULTA Beauty Collection,cream,all,4.3,43
468,ulta,USA,body,bodywash,1307.2,ULTA Beauty Collection,cream,all,4.6,29
469,ulta,USA,body,bodywash,1307.2,ULTA Beauty Collection,cream,all,3.9,26
470,ulta,USA,body,bodywash,1307.2,ULTA Beauty Collection,cream,all,4.2,21
471,ulta,USA,body,bodywash,1511.45,ULTA Beauty Collection,cream,all,4.6,205
472,ulta,USA,body,bodywash,489.38,Urban Hydration,cream,all,4.5,80
473,ulta,USA,body,bodywash,489.38,Urban Hydration,cream,all,4.5,64
474,ulta,USA,body,bodywash,489.38,Urban Hydration,cream,all,4.6,73
475,ulta,USA,body,bodywash,1143.8,Urban Veda,cream,all,5.0,4
476,ulta,USA,body,bodywash,1634.0,Verb,cream,all,5.0,4
477,ulta,USA,body,sunscreen,2859.03,Vichy,cream,"combination, dry, normal, oily",4.4,121
478,ulta,USA,body,sunscreen,2859.03,Vichy,cream,"combination, dry, normal, oily",4.5,185
479,ulta,USA,body,sunscreen,3676.13,Vichy,cream,"combination, dry, normal, oily",4.5,183
480,ulta,USA,body,bodywash,775.33,Vitabath,cream,all,4.6,63
481,ulta,USA,body,bodywash,775.33,Vitabath,cream,all,4.3,59
482,ulta,USA,body,bodywash,775.33,Vitabath,cream,all,4.6,32
483,ulta,USA,body,bodywash,775.33,Vitabath,cream,all,4.5,26
484,ulta,USA,body,bodywash,897.88,Vitabath,cream,all,4.86649383769435,0
485,ulta,USA,body,bodywash,2834.17,Vitabath,cream,all,4.8,289
486,ulta,USA,body,bodywash,2834.17,Vitabath,cream,all,4.7,188
487,ulta,USA,body,bodywash,3268.0,We Are Paradoxx,cream,all,3.2,5
488,Flipkart,India,body,bodywash,285.0,Lux,foam,all,5.0,0
489,Flipkart,India,body,bodywash,86.0,WOW Skin Science,foam,all,5.0,0
490,Flipkart,India,body,bodywash,86.0,WOW Skin Science,foam,all,5.0,0
491,Flipkart,India,body,bodywash,88.0,WOW Skin Science,foam,all,5.0,0
492,Flipkart,India,body,bodywash,215.0,WOW Skin Science,foam,all,5.0,0
493,Flipkart,India,body,bodywash,219.0,WOW Skin Science,foam,all,5.0,0
494,Sephora,India,body,bodywash,3350.0,ABHATi SUISSE,gel,all,5.0,10
495,Flipkart,India,body,bodywash,249.0,BODY CUPID,gel,all,1.374,0
496,Flipkart,India,body,bodywash,131.6,Bodywise,gel,all,2.716,0
497,Flipkart,India,body,bodywash,349.0,Brut,gel,all,5.0,0
498,Flipkart,India,body,bodywash,210.0,Buds & Berries,gel,all,5.0,0
499,Flipkart,India,body,bodywash,210.0,Buds & Berries,gel,all,5.0,0
500,Flipkart,India,body,bodywash,227.0,Buds & Berries,gel,all,5.0,0
501,Flipkart,India,body,bodywash,263.0,Buds & Berries,gel,all,5.0,0
502,Flipkart,India,body,bodywash,511.0,Buds & Berries,gel,all,5.0,0
503,Sephora,India,body,bodywash,1550.0,BURT'S BEES,gel,all,4.14,11
504,Sephora,India,body,bodywash,1550.0,BURT'S BEES,gel,all,4.29,24
505,Sephora,India,body,bodywash,2450.0,BURT'S BEES,gel,all,4.3,22
506,Flipkart,India,body,bodywash,128.21,Cleansense,gel,all,5.0,0
507,Flipkart,India,body,bodywash,748.0,Dermafique,gel,all,1.0,0
508,Flipkart,India,body,bodywash,53.6,Dettol,gel,all,4.257,0
509,Flipkart,India,body,bodywash,100.0,Dettol,gel,all,5.0,0
510,Sephora,India,body,bodywash,2100.0,Elizabeth Arden,gel,all,4.37,25
511,Sephora,India,body,bodywash,1275.0,FOREST ESSENTIALS,gel,all,4.7,60
512,Sephora,India,body,bodywash,1275.0,FOREST ESSENTIALS,gel,all,4.4,16
513,Sephora,India,body,bodywash,3200.0,Gallinee,gel,all,4.18,13
514,Sephora,India,body,bodywash,5950.0,jUiCE BEAUTY,gel,all,4.22,13
515,Sephora,India,body,bodywash,625.0,Kama Ayurveda,gel,all,4.8,69
516,Sephora,India,body,bodywash,625.0,Kama Ayurveda,gel,all,4.3,25
517,Sephora,India,body,bodywash,715.0,Kama Ayurveda,gel,all,4.4,32
518,Sephora,India,body,bodywash,750.0,Kama Ayurveda,gel,all,4.6,50
519,Sephora,India,body,bodywash,750.0,Kama Ayurveda,gel,all,4.6,52
520,Sephora,India,body,bodywash,875.0,Kama Ayurveda,gel,all,4.7,63
521,Sephora,India,body,bodywash,1145.0,Kama Ayurveda,gel,all,4.4,36
522,Sephora,India,body,bodywash,1195.0,Kama Ayurveda,gel,all,4.5,42
523,Sephora,India,body,bodywash,1325.0,Kama Ayurveda,gel,all,4.2,15
524,Sephora,India,body,bodywash,1350.0,Kama Ayurveda,gel,all,4.4,32
525,Sephora,India,body,bodywash,1595.0,Kama Ayurveda,gel,all,4.21,12
526,Sephora,India,body,bodywash,1695.0,Kama Ayurveda,gel,all,4.23,19
527,Sephora,India,body,bodywash,1695.0,Kama Ayurveda,gel,all,4.3,27
528,Sephora,India,body,bodywash,1750.0,Kama Ayurveda,gel,all,4.19,11
529,Sephora,India,body,bodywash,1750.0,Kama Ayurveda,gel,all,4.34,25
530,Flipkart,India,body,bodywash,105.0,Kimirica,gel,all,5.0,0
531,Flipkart,India,body,bodywash,157.67,Kimirica,gel,all,5.0,0
532,Flipkart,India,body,bodywash,234.0,Love Beauty & Planet,gel,all,2.272,0
533,Sephora,India,body,bodywash,725.0,Mario Badescu,gel,all,4.4,38
534,Sephora,India,body,bodywash,725.0,Mario Badescu,gel,all,4.4,34
535,Sephora,India,body,bodywash,1475.0,Mario Badescu,gel,all,4.5,39
536,Sephora,India,body,bodywash,1600.0,Mario Badescu,gel,all,4.13,7
537,Flipkart,India,body,bodywash,225.0,Mcaffeine,gel,all,5.0,0
538,Flipkart,India,body,bodywash,299.0,Mcaffeine,gel,all,1.201,0
539,Flipkart,India,body,bodywash,169.0,MEDIMIX AYURVEDIC,gel,all,5.0,0
540,Sephora,India,body,bodywash,1620.0,MOROCCANOIL,gel,all,4.4,33
541,Sephora,India,body,bodywash,1620.0,MOROCCANOIL,gel,all,4.4,34
542,Sephora,India,body,bodywash,1620.0,MOROCCANOIL,gel,all,4.6,52
543,Sephora,India,body,bodywash,1620.0,MOROCCANOIL,gel,all,4.6,56
544,Sephora,India,body,bodywash,1620.0,MOROCCANOIL,gel,all,4.4,32
545,Sephora,India,body,bodywash,2250.0,MOROCCANOIL,gel,all,4.15,12
546,Sephora,India,body,bodywash,2250.0,MOROCCANOIL,gel,all,4.27,18
547,Sephora,India,body,bodywash,2250.0,MOROCCANOIL,gel,all,4.4,36
548,Sephora,India,body,bodywash,2250.0,MOROCCANOIL,gel,all,4.41,37
549,Sephora,India,body,bodywash,2250.0,MOROCCANOIL,gel,all,4.51,46
550,Flipkart,India,body,bodywash,179.0,Nivea,gel,all,5.0,0
551,Sephora,India,body,bodywash,1999.0,OMORFEE,gel,all,4.4,16
552,Sephora,India,body,bodywash,2199.0,OMORFEE,gel,all,4.29,24
553,Sephora,India,body,bodywash,2449.0,OMORFEE,gel,all,4.14,12
554,Sephora,India,body,bodywash,4300.0,OUAI,gel,all,4.6,52
555,Flipkart,India,body,bodywash,43.87,Palmolive,gel,all,1.875,0
556,Flipkart,India,body,bodywash,49.87,Palmolive,gel,all,5.0,0
557,Flipkart,India,body,bodywash,55.87,Palmolive,gel,all,2.595,0
558,Flipkart,India,body,bodywash,61.5,Palmolive,gel,all,2.358,0
559,Flipkart,India,body,bodywash,440.0,Palmolive,gel,all,2.199,0
560,Flipkart,India,body,perfume,480.0,Park Avenue,gel,all,4.1,155
561,Flipkart,India,body,bodywash,266.0,PEARS,gel,all,5.0,0
562,Flipkart,India,body,bodywash,108.0,RW,gel,all,5.0,0
563,Flipkart,India,body,bodywash,399.0,Sairo,gel,all,5.0,0
564,Flipkart,India,body,bodywash,399.0,Sairo,gel,all,5.0,0
565,Sephora,India,body,bodywash,200.0,Sephora Collection,gel,all,4.7,58
566,Sephora,India,body,bodywash,200.0,Sephora Collection,gel,all,4.5,43
567,Sephora,India,body,bodywash,200.0,Sephora Collection,gel,all,4.6,53
568,Sephora,India,body,bodywash,400.0,Sephora Collection,gel,all,4.6,58
569,Sephora,India,body,bodywash,400.0,Sephora Collection,gel,all,4.4,38
570,Sephora,India,body,bodywash,400.0,Sephora Collection,gel,all,4.4,34
571,Sephora,India,body,bodywash,400.0,Sephora Collection,gel,all,4.5,39
572,Sephora,India,body,bodywash,900.0,Sephora Collection,gel,all,4.5,41
573,Sephora,India,body,bodywash,900.0,Sephora Collection,gel,all,4.4,40
574,Sephora,India,body,bodywash,900.0,Sephora Collection,gel,all,4.6,50
575,Sephora,India,body,bodywash,900.0,Sephora Collection,gel,all,4.5,46
576,Sephora,India,body,bodywash,900.0,Sephora Collection,gel,all,4.5,41
577,Sephora,India,body,bodywash,900.0,Sephora Collection,gel,all,4.6,52
578,Sephora,India,body,bodywash,900.0,Sephora Collection,gel,all,4.7,63
579,Sephora,India,body,bodywash,1000.0,Sephora Collection,gel,all,4.5,46
580,Sephora,India,body,bodywash,1000.0,Sephora Collection,gel,all,4.6,57
581,Sephora,India,body,bodywash,1100.0,Sephora Collection,gel,all,4.8,69
582,Sephora,India,body,bodywash,1100.0,Sephora Collection,gel,all,4.3,25
583,Sephora,India,body,bodywash,1100.0,Sephora Collection,gel,all,4.2,15
584,Sephora,India,body,bodywash,1100.0,Sephora Collection,gel,all,4.4,36
585,Sephora,India,body,bodywash,1100.0,Sephora Collection,gel,all,4.3,27
586,Sephora,India,body,bodywash,1150.0,Sephora Collection,gel,all,4.5,42
587,Sephora,India,body,bodywash,1500.0,Sephora Collection,gel,all,4.4,32
588,Sephora,India,body,bodywash,2800.0,Sephora Collection,gel,all,4.4,32
589,Flipkart,India,body,bodywash,499.0,Skin Cottage,gel,all,5.0,0
590,Flipkart,India,body,bodywash,499.0,Skin Cottage,gel,all,5.0,0
591,Flipkart,India,body,bodywash,499.0,Skin Cottage,gel,all,5.0,0
592,Flipkart,India,body,bodywash,116.0,ST. D'VENCï¿½,gel,all,1.379,0
593,Flipkart,India,body,bodywash,179.64,THE LOVE CO.,gel,all,5.0,0
594,Sephora,India,body,bodywash,425.0,Votre,gel,all,4.6,57
595,Sephora,India,body,bodywash,850.0,Votre,gel,all,4.6,48
596,Sephora,India,body,bodywash,850.0,Votre,gel,all,4.1,11
597,Sephora,India,body,bodywash,1850.0,Wishful,gel,all,4.6,49
598,Sephora,India,body,bodywash,3400.0,Wishful,gel,all,4.1,11
599,Flipkart,India,body,bodywash,180.0,Yardley,gel,all,5.0,0
600,Flipkart,India,body,bodywash,191.0,Yardley,gel,all,5.0,0
601,Flipkart,India,body,bodywash,191.0,Yardley,gel,all,5.0,0
602,ulta,USA,body,perfume,1960.8,18.21 Man Made,liquid,all,4.86649383769435,0
603,Flipkart,India,body,perfume,50.0,ACO perfumes,liquid,all,4.3,3457
604,Flipkart,India,body,perfume,260.0,ACO perfumes,liquid,all,4.4,4173
605,Flipkart,India,body,perfume,260.0,ACO perfumes,liquid,all,4.4,9762
606,Flipkart,India,body,perfume,283.0,AGN,liquid,all,4.2,778
607,Flipkart,India,body,perfume,190.0,AJMAL,liquid,all,4.86649383769435,0
608,Flipkart,India,body,perfume,705.0,AJMAL,liquid,all,4.4,7338
609,Flipkart,India,body,perfume,705.0,AJMAL,liquid,all,4.0,466
610,Flipkart,India,body,perfume,900.0,AJMAL,liquid,all,4.1,112
611,Flipkart,India,body,perfume,975.0,AJMAL,liquid,all,4.4,11763
612,Flipkart,India,body,perfume,1402.0,AJMAL,liquid,all,4.4,3327
613,Flipkart,India,body,perfume,1500.0,AJMAL,liquid,all,4.4,1675
614,Flipkart,India,body,perfume,2070.0,AJMAL,liquid,all,4.4,1982
615,Flipkart,India,body,perfume,3000.0,AJMAL,liquid,all,4.5,1793
616,Flipkart,India,body,perfume,2281.1809351114002,AJMAL,liquid,all,4.5,1157
617,ulta,USA,body,perfume,6862.8,AllSaints,liquid,all,4.6,114
618,Flipkart,India,body,perfume,120.0,Almas,liquid,all,4.86649383769435,0
619,Flipkart,India,body,perfume,200.0,Almas,liquid,all,4.3,1102
620,Flipkart,India,body,perfume,446.0,Amazon Brand - Solimo,liquid,all,4.3,1339
621,Flipkart,India,body,perfume,910.0,Aranyam,liquid,all,4.3,555
622,ulta,USA,body,perfume,2124.2,Ariana Grande,liquid,all,3.8,109
623,ulta,USA,body,perfume,2124.2,Ariana Grande,liquid,all,4.3,91
624,ulta,USA,body,perfume,2124.2,Ariana Grande,liquid,all,4.1,349
625,ulta,USA,body,perfume,2124.2,Ariana Grande,liquid,all,4.3,116
626,ulta,USA,body,perfume,2124.2,Ariana Grande,liquid,all,3.8,28
627,ulta,USA,body,perfume,2124.2,Ariana Grande,liquid,all,4.2,45
628,ulta,USA,body,perfume,3676.5,Ariana Grande,liquid,all,4.0,1108
629,ulta,USA,body,perfume,3676.5,Ariana Grande,liquid,all,4.7,658
630,ulta,USA,body,perfume,4493.5,Ariana Grande,liquid,all,4.4,952
631,ulta,USA,body,perfume,4493.5,Ariana Grande,liquid,all,4.5,817
632,ulta,USA,body,perfume,4493.5,Ariana Grande,liquid,all,4.1,1194
633,ulta,USA,body,perfume,5310.5,Ariana Grande,liquid,all,4.3,2500
634,ulta,USA,body,perfume,5555.6,Ariana Grande,liquid,all,4.2,361
635,ulta,USA,body,perfume,5555.6,Ariana Grande,liquid,all,4.4,225
636,ulta,USA,body,perfume,5555.6,Ariana Grande,liquid,all,4.4,499
637,ulta,USA,body,perfume,7353.0,Ariana Grande,liquid,all,4.5,41
638,Flipkart,India,body,perfume,3849.0,ARMAF,liquid,all,4.1,4788
639,ulta,USA,body,perfume,2777.8,ARMANI,liquid,all,4.7,5699
640,ulta,USA,body,perfume,2777.8,ARMANI,liquid,all,4.6,1307
641,ulta,USA,body,perfume,2777.8,ARMANI,liquid,all,4.7,9244
642,ulta,USA,body,perfume,5555.6,ARMANI,liquid,all,4.3,70
643,ulta,USA,body,perfume,5555.6,ARMANI,liquid,all,4.6,223
644,ulta,USA,body,perfume,6454.3,ARMANI,liquid,all,4.7,4739
645,ulta,USA,body,perfume,7026.2,ARMANI,liquid,all,4.7,2984
646,ulta,USA,body,perfume,7353.0,ARMANI,liquid,all,4.6,1189
647,ulta,USA,body,perfume,8006.6,ARMANI,liquid,all,4.6,1307
648,ulta,USA,body,perfume,9804.0,ARMANI,liquid,all,4.6,4251
649,ulta,USA,body,perfume,9967.4,ARMANI,liquid,all,4.6,460
650,ulta,USA,body,perfume,10130.8,ARMANI,liquid,all,4.8,3500
651,ulta,USA,body,perfume,10294.2,ARMANI,liquid,all,4.8,2429
652,ulta,USA,body,perfume,10294.2,ARMANI,liquid,all,4.7,3460
653,ulta,USA,body,perfume,10294.2,ARMANI,liquid,all,4.6,2155
654,ulta,USA,body,perfume,12663.5,ARMANI,liquid,all,4.7,9244
655,ulta,USA,body,perfume,12908.6,ARMANI,liquid,all,4.6,585
656,ulta,USA,body,perfume,14215.8,ARMANI,liquid,all,4.5,460
657,ulta,USA,body,perfume,15196.2,ARMANI,liquid,all,4.4,1662
658,Sephora,India,body,perfume,4000.0,AZZARO,liquid,all,4.07,6
659,Sephora,India,body,perfume,6000.0,AZZARO,liquid,all,4.42,38
660,Sephora,India,body,perfume,6200.0,AZZARO,liquid,all,4.33,24
661,ulta,USA,body,perfume,7761.5,Azzaro,liquid,all,4.6,969
662,ulta,USA,body,perfume,8415.1,Azzaro,liquid,all,4.7,3332
663,ulta,USA,body,perfume,8496.8,Azzaro,liquid,all,4.8,298
664,ulta,USA,body,perfume,8987.0,Azzaro,liquid,all,4.86649383769435,0
665,ulta,USA,body,perfume,9313.8,Azzaro,liquid,all,4.7,3332
666,ulta,USA,body,perfume,9804.0,Azzaro,liquid,all,4.7,846
667,ulta,USA,body,perfume,10294.2,Azzaro,liquid,all,4.3,799
668,ulta,USA,body,perfume,5555.6,B.Bungalow by Beachwaver Co.,liquid,all,4.6,34
669,ulta,USA,body,perfume,5555.6,B.Bungalow by Beachwaver Co.,liquid,all,4.8,41
670,ulta,USA,body,perfume,1634.0,Baxter of California,liquid,all,4.7,15
671,Flipkart,India,body,perfume,1200.0,BEARDO,liquid,all,4.3,174
672,ulta,USA,body,perfume,3186.3,Beast,liquid,all,3.6,34
673,ulta,USA,body,perfume,2451.0,Beauty Finds by ULTA Beauty,liquid,all,3.2,23
674,Flipkart,India,body,perfume,349.0,Bella Vita Organic,liquid,all,4.1,427
675,Flipkart,India,body,perfume,494.0,Bella Vita Organic,liquid,all,3.7,19048
676,Flipkart,India,body,perfume,549.0,Bella Vita Organic,liquid,all,4.3,40
677,Flipkart,India,body,perfume,549.0,Bella Vita Organic,liquid,all,4.3,218
678,Flipkart,India,body,perfume,549.0,Bella Vita Organic,liquid,all,3.9,1387
679,Flipkart,India,body,perfume,549.0,Bella Vita Organic,liquid,all,4.6,33
680,Flipkart,India,body,perfume,551.0,Bella Vita Organic,liquid,all,4.6,8
681,Flipkart,India,body,perfume,551.0,Bella Vita Organic,liquid,all,4.4,19172
682,Flipkart,India,body,perfume,551.0,Bella Vita Organic,liquid,all,4.2,180
683,ulta,USA,body,perfume,1058.02,BEVEL,liquid,all,4.86649383769435,0
684,ulta,USA,body,perfume,2124.2,Billie Eilish,liquid,all,3.5,26
685,ulta,USA,body,perfume,2124.2,Billie Eilish,liquid,all,4.5,2564
686,ulta,USA,body,perfume,2859.5,Billie Eilish,liquid,all,4.6,65
687,ulta,USA,body,perfume,5882.4,Billie Eilish,liquid,all,4.0,427
688,ulta,USA,body,perfume,5882.4,Billie Eilish,liquid,all,4.5,2564
689,ulta,USA,body,perfume,6209.2,Billie Eilish,liquid,all,4.86649383769435,0
690,Flipkart,India,body,perfume,555.0,BODY CUPID,liquid,all,4.86649383769435,0
691,Flipkart,India,body,perfume,641.0,BODY CUPID,liquid,all,4.1,396
